"Date","Time","PT08.S1.CO.","PT08.S2.NMHC.","PT08.S3.NOx.","PT08.S4.NO2.","PT08.S5.O3.","T","RH","AH"
"03.09.04","8:00:00",1488,1653,388,2537,1782,23.7,54,1.5627
"03.09.04","9:00:00",1300,1296,489,1989,1639,26.7,45.7,1.5747
"03.09.04","10:00:00",1311,1267,524,1941,1662,31.4,34.5,1.5599
"03.09.04","11:00:00",1232,1210,565,1832,1478,34.5,28.5,1.5324
"03.09.04","12:00:00",1113,1096,635,1636,1050,36.4,23.6,1.4064
"03.09.04","13:00:00",1048,1021,698,1570,846,35.1,23.2,1.2884
"03.09.04","14:00:00",1054,1036,697,1585,830,35.7,22.2,1.2765
"03.09.04","15:00:00",1104,1102,670,1609,1480,37.6,19.6,1.2534
"03.09.04","16:00:00",1130,1113,674,1623,1127,38.8,17.6,1.1979
"03.09.04","17:00:00",1229,1348,565,1830,1445,39.3,16,1.1138
"03.09.04","18:00:00",1347,1382,529,1961,1543,37,23.6,1.4639
"03.09.04","19:00:00",1424,1417,488,2092,1674,33.2,30.1,1.5095
"03.09.04","20:00:00",1305,1188,546,1843,1524,31,33.1,1.462
"03.09.04","21:00:00",1180,1088,619,1662,1339,29.5,33.4,1.3562
"03.09.04","22:00:00",1029,904,709,1460,992,29.1,36.7,1.4502
"03.09.04","23:00:00",1080,902,702,1516,1048,27.8,40.7,1.5002
"04.09.04","0:00:00",1197,1029,601,1628,1362,26,45.3,1.4999
"04.09.04","1:00:00",1006,845,738,1430,978,25.8,45.4,1.487
"04.09.04","2:00:00",987,820,772,1400,935,25.4,45.9,1.4684
"04.09.04","3:00:00",958,735,816,1409,906,25.2,46.4,1.464
"04.09.04","4:00:00",962,747,813,1431,913,23,52.7,1.4568
"04.09.04","5:00:00",958,744,809,1419,903,22.1,54.5,1.4337
"04.09.04","6:00:00",976,780,795,1467,898,22.5,53.6,1.4422
"04.09.04","7:00:00",1088,945,636,1613,1165,22,55.4,1.4436
"04.09.04","8:00:00",1159,1016,595,1681,1260,23.4,51.6,1.4639
"04.09.04","9:00:00",1156,988,615,1634,1250,26.7,43,1.4808
"04.09.04","10:00:00",1202,1021,649,1644,1226,31.3,32.9,1.4771
"04.09.04","11:00:00",1226,1080,622,1697,1188,34.8,27.1,1.4837
"04.09.04","12:00:00",1181,1091,638,1637,1072,38.3,21.5,1.4263
"04.09.04","13:00:00",1062,969,729,1459,782,37.1,21.2,1.3107
"04.09.04","14:00:00",1013,897,798,1351,594,37.3,20.3,1.2771
"04.09.04","15:00:00",1029,913,787,1373,607,38.3,19.3,1.2736
"04.09.04","16:00:00",1144,1046,682,1564,879,40.7,17,1.2793
"04.09.04","17:00:00",1159,1059,664,1580,945,39.5,18.5,1.3076
"04.09.04","18:00:00",1113,978,705,1538,946,36.6,22.6,1.3664
"04.09.04","19:00:00",1100,944,730,1524,882,32.8,28.2,1.3842
"04.09.04","20:00:00",1037,890,765,1408,735,30.7,30.7,1.3338
"04.09.04","21:00:00",1055,988,720,1490,874,30.1,28.7,1.2052
"04.09.04","22:00:00",980,901,812,1369,731,29.7,25.4,1.044
"04.09.04","23:00:00",1083,1094,706,1537,926,29.6,24.3,0.9889
"05.09.04","0:00:00",1399,1558,473,2052,1652,28,29.1,1.0846
"05.09.04","1:00:00",1194,1255,555,1694,1452,27.2,33.3,1.1788
"05.09.04","2:00:00",970,870,792,1376,943,27.5,30.9,1.1155
"05.09.04","3:00:00",898,721,912,1264,594,27.1,33.3,1.1762
"05.09.04","4:00:00",929,769,879,1335,607,26.4,35.1,1.1919
"05.09.04","5:00:00",913,734,864,1338,646,25.6,37.6,1.2131
"05.09.04","6:00:00",854,600,1102,1252,542,25.4,38.6,1.2352
"05.09.04","7:00:00",881,647,964,1250,550,25.5,38.2,1.2296
"05.09.04","8:00:00",867,618,1042,1231,488,27,34.3,1.2089
"05.09.04","9:00:00",885,638,1059,1248,484,29.9,29.6,1.2296
"05.09.04","10:00:00",899,654,1037,1254,481,31.9,26.8,1.2477
"05.09.04","11:00:00",886,633,1071,1214,453,33,23.5,1.1583
"05.09.04","12:00:00",864,651,1096,1193,443,34.5,19.3,1.0369
"05.09.04","13:00:00",822,611,1191,1138,403,33.2,19,0.9533
"05.09.04","14:00:00",810,597,1255,1106,361,32.2,20.5,0.9699
"05.09.04","15:00:00",784,576,1327,1060,342,32.6,17.5,0.8467
"05.09.04","16:00:00",823,633,1228,1103,366,33,17.5,0.8683
"05.09.04","17:00:00",863,678,1153,1139,434,32.9,17.5,0.8622
"05.09.04","18:00:00",880,728,1046,1167,514,31.6,18,0.8243
"05.09.04","19:00:00",951,859,897,1267,718,29.3,20.4,0.8162
"05.09.04","20:00:00",942,786,930,1245,705,27.8,24.4,0.9002
"05.09.04","21:00:00",988,859,845,1341,799,27.1,26.9,0.9524
"05.09.04","22:00:00",1008,845,832,1349,856,26.3,29.5,0.9959
"05.09.04","23:00:00",965,769,878,1315,667,25.9,32.9,1.0826
"06.09.04","0:00:00",957,717,911,1322,579,25.3,36.9,1.1764
"06.09.04","1:00:00",921,666,954,1288,480,24.8,40.1,1.2378
"06.09.04","2:00:00",854,562,1106,1224,400,24.3,42.9,1.2906
"06.09.04","3:00:00",826,504,1250,1204,385,24,45.5,1.3404
"06.09.04","4:00:00",828,501,1281,1189,385,23.9,47.4,1.3881
"06.09.04","5:00:00",892,580,1076,1271,516,23.5,49.1,1.3991
"06.09.04","6:00:00",954,660,938,1342,728,23.7,49.2,1.4195
"06.09.04","7:00:00",1120,890,728,1546,1035,23.6,49.6,1.4247
"06.09.04","8:00:00",1096,921,716,1534,988,24.3,45.4,1.365
"06.09.04","9:00:00",1058,898,749,1470,977,26.3,38.3,1.2932
"06.09.04","10:00:00",977,800,843,1372,778,27.6,34.2,1.2464
"06.09.04","11:00:00",977,840,827,1390,736,29.2,29.1,1.1586
"06.09.04","12:00:00",943,777,880,1333,632,29.2,28.6,1.1423
"06.09.04","13:00:00",964,814,850,1369,689,29.4,28.3,1.1434
"06.09.04","14:00:00",953,781,889,1356,641,29.8,28,1.1558
"06.09.04","15:00:00",967,814,854,1385,703,30.1,26.7,1.1217
"06.09.04","16:00:00",996,843,840,1394,765,30.1,27.2,1.1406
"06.09.04","17:00:00",1091,1039,699,1586,923,29.6,27.5,1.1229
"06.09.04","18:00:00",1114,1101,663,1632,1057,29.6,27.7,1.1278
"06.09.04","19:00:00",1133,1101,647,1669,1105,28,30.1,1.1226
"06.09.04","20:00:00",1031,921,731,1490,897,26.8,33.8,1.1723
"06.09.04","21:00:00",952,787,856,1342,723,25.7,35.8,1.16
"06.09.04","22:00:00",949,804,835,1365,740,25.4,35.2,1.1255
"06.09.04","23:00:00",932,752,889,1310,687,25,37.3,1.1614
"07.09.04","0:00:00",966,774,859,1352,644,24.6,40.5,1.2362
"07.09.04","1:00:00",888,653,973,1272,497,24.2,43.8,1.3057
"07.09.04","2:00:00",847,634,1012,1258,525,24,43.7,1.2876
"07.09.04","3:00:00",856,687,955,1260,726,21.9,48.3,1.2522
"07.09.04","4:00:00",881,735,876,1308,783,22.4,47.2,1.2593
"07.09.04","5:00:00",882,711,936,1310,741,22.9,46.5,1.2861
"07.09.04","6:00:00",1016,888,776,1485,1040,23.1,47,1.3122
"07.09.04","7:00:00",1228,1113,628,1719,1324,23.7,46.2,1.3376
"07.09.04","8:00:00",1311,1350,529,1957,1486,25.8,41.9,1.3688
"07.09.04","9:00:00",1081,983,703,1546,1079,27.3,38.3,1.3669
"07.09.04","10:00:00",1104,993,705,1539,1081,31,29.1,1.2885
"07.09.04","11:00:00",991,898,787,1412,806,31.6,25.5,1.1638
"07.09.04","12:00:00",1008,980,755,1465,825,32.5,21.2,1.0173
"07.09.04","13:00:00",986,1005,752,1439,907,31.7,20.5,0.9428
"07.09.04","14:00:00",948,893,828,1374,768,31.5,21.5,0.9768
"07.09.04","15:00:00",919,862,851,1293,697,31.6,20.8,0.9562
"07.09.04","16:00:00",958,940,820,1380,728,32.4,19.4,0.9279
"07.09.04","17:00:00",1037,1021,747,1451,786,31.7,20.3,0.9336
"07.09.04","18:00:00",1120,1181,653,1604,1028,31.1,21,0.9337
"07.09.04","19:00:00",1205,1294,579,1744,1317,28.9,25.4,0.9933
"07.09.04","20:00:00",1172,1159,597,1653,1290,27.4,30.8,1.1112
"07.09.04","21:00:00",1088,1019,668,1554,1165,26.3,34.1,1.1453
"07.09.04","22:00:00",1055,979,694,1517,1086,25.4,35.2,1.1288
"08.09.04","9:00:00",1297,1654,848,1366,1611,22.7,33,0.8987
"08.09.04","18:00:00",1325,1266,926,1441,1543,32.4,19.8,0.9484
"08.09.04","19:00:00",1383,1406,824,1582,1678,29.9,22.3,0.9235
"08.09.04","20:00:00",1254,1241,873,1463,1431,28.2,24.8,0.936
"08.09.04","21:00:00",1221,1174,874,1481,1413,26.8,28.9,1.0019
"08.09.04","22:00:00",1226,1138,862,1481,1419,25.1,32.3,1.0131
"08.09.04","23:00:00",1100,999,984,1361,1145,25.4,30.5,0.9722
"09.09.04","0:00:00",999,879,1114,1261,960,24.9,28.3,0.8775
"09.09.04","1:00:00",980,873,1088,1258,949,23.2,30.5,0.8558
"09.09.04","2:00:00",859,698,1254,1157,819,22.3,33.6,0.8959
"09.09.04","3:00:00",814,606,1370,1131,745,23,33,0.9184
"09.09.04","4:00:00",806,605,1366,1132,725,21.4,35.7,0.8982
"09.09.04","5:00:00",813,631,1327,1108,710,21.7,33.4,0.8545
"09.09.04","6:00:00",889,760,1224,1213,806,20.3,35.5,0.8342
"09.09.04","7:00:00",1200,1246,798,1574,1416,19.7,37.5,0.8501
"09.09.04","8:00:00",1289,1335,724,1681,1521,21,35.6,0.8736
"09.09.04","9:00:00",1355,1333,741,1691,1605,25,28.9,0.9025
"09.09.04","10:00:00",1277,1292,800,1626,1481,31,21.9,0.9708
"09.09.04","11:00:00",1156,1142,907,1490,1188,34.9,18.5,1.0189
"09.09.04","12:00:00",1054,1071,1006,1380,940,37.1,15,0.9297
"09.09.04","13:00:00",1096,1083,971,1430,986,35,17.3,0.9542
"09.09.04","14:00:00",1160,1185,873,1522,1162,35.1,17.5,0.9733
"09.09.04","15:00:00",1148,1149,924,1473,1047,35.4,16.6,0.9385
"09.09.04","16:00:00",1166,1186,878,1500,1180,38.4,13.8,0.9221
"09.09.04","17:00:00",1315,1370,794,1689,1399,37.6,14.5,0.9277
"09.09.04","18:00:00",1425,1605,660,1920,2321,35.2,16.6,0.9242
"09.09.04","19:00:00",1329,1360,704,1768,1894,31.2,25.5,1.1379
"09.09.04","20:00:00",1299,1197,763,1688,1606,29.3,30.7,1.229
"09.09.04","21:00:00",1123,1015,845,1470,1297,28.3,30.1,1.1392
"09.09.04","22:00:00",1089,1024,831,1452,1182,27.4,31.5,1.133
"09.09.04","23:00:00",1081,950,876,1434,1138,26.2,35.7,1.1929
"10.09.04","0:00:00",1031,871,950,1393,972,25.2,38.1,1.2049
"10.09.04","1:00:00",969,787,1035,1350,799,24.4,39.1,1.1784
"10.09.04","2:00:00",881,680,1175,1251,630,23.7,39.1,1.1289
"10.09.04","3:00:00",869,638,1219,1213,586,24.2,38.5,1.1491
"10.09.04","4:00:00",866,644,1162,1218,629,24.5,38.5,1.1688
"10.09.04","5:00:00",895,689,1134,1250,709,22.4,43.5,1.1624
"10.09.04","6:00:00",933,786,1018,1306,858,22.3,43.8,1.1631
"10.09.04","7:00:00",1209,1163,762,1606,1300,21.4,45.8,1.1515
"10.09.04","8:00:00",1417,1511,587,1975,1676,22.9,41.3,1.1383
"10.09.04","9:00:00",1227,1233,739,1594,1384,26.6,30.3,1.0378
"10.09.04","10:00:00",1093,1076,871,1457,1125,30.3,23,0.977
"10.09.04","11:00:00",1135,1170,867,1523,1189,32.8,18.9,0.9234
"10.09.04","12:00:00",1112,1161,866,1499,1088,34.3,17.7,0.9416
"10.09.04","13:00:00",1147,1168,858,1492,1118,33.3,18.9,0.9536
"10.09.04","14:00:00",1086,1070,907,1423,924,33,20.1,0.9959
"10.09.04","15:00:00",1077,1056,908,1406,935,33.6,19.6,1.0029
"10.09.04","16:00:00",1110,1098,882,1450,1009,34.9,18.4,1.0106
"10.09.04","17:00:00",1146,1125,846,1511,1016,33.4,20.3,1.027
"10.09.04","18:00:00",1211,1194,797,1599,1188,31.6,22.7,1.041
"10.09.04","19:00:00",1218,1221,755,1599,1290,29.2,26.9,1.0709
"10.09.04","20:00:00",1136,1082,824,1478,1130,27.7,30.1,1.0991
"10.09.04","21:00:00",1017,908,932,1354,880,27.1,31,1.0991
"10.09.04","22:00:00",1063,946,886,1391,996,26,33.4,1.1071
"10.09.04","23:00:00",1083,951,880,1393,1054,25.1,35.7,1.1222
"11.09.04","0:00:00",1077,994,829,1429,1081,24.3,38.5,1.1525
"11.09.04","1:00:00",968,823,952,1343,828,23.4,40.7,1.1551
"11.09.04","2:00:00",898,720,1059,1259,661,23.2,41.2,1.1561
"11.09.04","3:00:00",859,656,1126,1213,582,23.6,40.5,1.1667
"11.09.04","4:00:00",849,607,1189,1190,544,23.5,40.9,1.1677
"11.09.04","5:00:00",886,658,1101,1234,647,20.5,48.4,1.1557
"11.09.04","6:00:00",932,708,1057,1285,720,20.7,48.4,1.1663
"11.09.04","7:00:00",1144,1006,757,1535,1207,19.9,50.8,1.1694
"11.09.04","8:00:00",1222,1083,729,1624,1273,21.3,47.2,1.1825
"11.09.04","9:00:00",1202,989,775,1506,1303,24,40.8,1.1993
"11.09.04","10:00:00",1323,1190,698,1702,1479,28.7,30.3,1.1769
"11.09.04","11:00:00",1219,1074,805,1532,1191,31.9,24.7,1.1477
"11.09.04","12:00:00",1121,965,899,1386,932,33.8,21.9,1.1331
"11.09.04","13:00:00",1096,942,893,1366,826,32.7,22.7,1.1044
"11.09.04","14:00:00",1019,858,989,1270,631,33,21.3,1.0512
"11.09.04","15:00:00",1045,857,994,1308,598,33.9,21.2,1.0989
"11.09.04","16:00:00",1147,959,872,1387,796,35.9,20.3,1.1845
"11.09.04","17:00:00",1145,971,883,1418,759,34.2,22.6,1.197
"11.09.04","18:00:00",1202,1040,815,1506,886,32,27.3,1.2752
"11.09.04","19:00:00",1283,1112,719,1583,1071,29.3,32.6,1.3105
"11.09.04","20:00:00",1148,929,815,1443,826,27.2,38,1.347
"11.09.04","21:00:00",1229,1012,743,1562,1103,26.1,41.1,1.3705
"11.09.04","22:00:00",1287,1060,716,1595,1221,25.3,44.6,1.4161
"11.09.04","23:00:00",1285,1062,715,1583,1449,24.6,47.2,1.4424
"12.09.04","0:00:00",1251,1055,701,1602,1364,24.1,48.8,1.4412
"12.09.04","1:00:00",1120,900,811,1462,1111,23.6,50.4,1.447
"12.09.04","2:00:00",1108,917,797,1495,1129,22,55.8,1.4585
"12.09.04","3:00:00",961,759,943,1375,799,22.4,53.6,1.4379
"12.09.04","4:00:00",950,719,982,1372,771,21.6,55.8,1.4228
"12.09.04","5:00:00",901,608,1105,1299,646,21.8,55.2,1.4184
"12.09.04","6:00:00",903,619,1111,1315,705,21.7,55.4,1.4192
"12.09.04","7:00:00",1024,757,923,1423,908,20.6,59.8,1.435
"12.09.04","8:00:00",1093,837,830,1480,1047,22.1,55.3,1.4495
"12.09.04","9:00:00",1097,833,853,1470,1015,24.8,48.2,1.4883
"12.09.04","10:00:00",1126,830,853,1528,938,27.9,43.4,1.6017
"12.09.04","11:00:00",1139,794,908,1456,849,30.1,38.5,1.6212
"12.09.04","12:00:00",1178,832,858,1542,844,28.2,48.6,1.8253
"12.09.04","13:00:00",1243,883,745,1660,1036,24.8,70.4,2.1766
"12.09.04","14:00:00",1017,680,996,1421,729,27.8,49.4,1.8209
"12.09.04","15:00:00",1048,672,1050,1438,556,25.4,59.9,1.9168
"12.09.04","16:00:00",1254,840,787,1602,846,26.1,66.8,2.231
"12.09.04","17:00:00",1287,911,796,1664,942,28,53.2,1.981
"12.09.04","18:00:00",1215,900,823,1604,902,27.4,51.4,1.8404
"12.09.04","19:00:00",1363,1071,697,1763,1178,25.7,55.8,1.8149
"12.09.04","20:00:00",1436,1224,609,1886,1426,24.6,60.3,1.8363
"12.09.04","21:00:00",1365,1143,655,1796,1394,24.2,61.6,1.8381
"12.09.04","22:00:00",1506,1385,555,2260,1935,23.8,63.5,1.8495
"12.09.04","23:00:00",1227,1055,705,1772,1360,23,64.8,1.802
"13.09.04","0:00:00",1038,866,833,1570,1061,23,63.3,1.7589
"13.09.04","1:00:00",934,744,970,1473,870,22.8,63.3,1.7355
"13.09.04","2:00:00",900,699,1036,1452,799,21,68.6,1.6873
"13.09.04","3:00:00",870,692,1070,1443,779,20.4,70.7,1.6734
"13.09.04","4:00:00",875,713,1027,1436,809,19.4,73.4,1.6417
"13.09.04","5:00:00",940,789,917,1473,914,19.5,72,1.6118
"13.09.04","6:00:00",1053,913,824,1578,1033,19.7,70.3,1.5925
"13.09.04","7:00:00",1509,1508,533,2257,1572,20.4,66.7,1.577
"13.09.04","8:00:00",1559,1599,498,2374,1704,21.8,61.8,1.5966
"13.09.04","9:00:00",1313,1231,626,1889,1455,23,60.2,1.6652
"13.09.04","10:00:00",1372,1251,609,1890,1588,25.4,53,1.6963
"13.09.04","11:00:00",1320,1190,655,1825,1482,30,41.6,1.7324
"13.09.04","12:00:00",1346,1246,639,1907,1458,32.6,34.8,1.6872
"13.09.04","13:00:00",1307,1236,649,1869,1356,32.2,34.2,1.6145
"13.09.04","14:00:00",1157,1069,737,1653,1100,32.1,33.5,1.569
"13.09.04","15:00:00",1154,1026,773,1623,1212,32.6,31.8,1.5361
"13.09.04","16:00:00",1172,1145,735,1676,1049,35.2,25.2,1.4111
"13.09.04","17:00:00",1241,1254,693,1735,1149,34.3,24.7,1.3154
"13.09.04","18:00:00",1379,1433,605,1982,1370,31.5,29.9,1.3638
"13.09.04","19:00:00",1570,1684,494,2289,1716,29,36.6,1.4452
"13.09.04","20:00:00",1418,1471,542,2064,1600,27.1,42.2,1.4949
"13.09.04","21:00:00",1317,1295,593,1883,1592,26.1,46.4,1.5445
"13.09.04","22:00:00",1204,1136,648,1782,1491,25.1,49.4,1.548
"13.09.04","23:00:00",1014,853,843,1499,1084,26,46.4,1.5375
"14.09.04","0:00:00",956,794,896,1456,1007,24.7,49.2,1.5116
"14.09.04","1:00:00",891,708,1005,1382,823,24.8,49,1.5092
"14.09.04","2:00:00",856,665,1061,1375,788,23.5,52.6,1.5035
"14.09.04","3:00:00",863,703,1032,1403,791,20.8,62.1,1.5044
"14.09.04","4:00:00",911,745,922,1428,924,19.9,65.5,1.5078
"14.09.04","5:00:00",936,765,916,1462,941,20.6,62.9,1.5088
"14.09.04","6:00:00",1087,964,774,1633,1103,21.3,59.4,1.4918
"14.09.04","7:00:00",1540,1498,519,2301,1657,22,58.3,1.5199
"14.09.04","8:00:00",1513,1601,469,2382,1743,23.2,55.4,1.5559
"14.09.04","9:00:00",1409,1322,562,2004,1601,26.5,50.2,1.713
"14.09.04","10:00:00",1219,1042,699,1750,1253,29,45.5,1.7976
"14.09.04","11:00:00",1286,1172,644,1870,1295,30.1,42,1.7602
"14.09.04","12:00:00",1228,1174,668,1788,1192,32.3,35.9,1.7067
"14.09.04","13:00:00",1140,1117,711,1690,1046,33.2,33.8,1.69
"14.09.04","14:00:00",1052,906,832,1516,803,34,33.6,1.7591
"14.09.04","15:00:00",1282,1107,682,1791,1116,29.9,45.6,1.8942
"14.09.04","16:00:00",1378,1282,576,2010,1347,27.7,53.7,1.967
"14.09.04","17:00:00",1506,1471,518,2200,1530,28,52.7,1.9604
"14.09.04","18:00:00",1310,1259,620,1926,1240,28.6,48.2,1.8616
"14.09.04","19:00:00",1204,1114,686,1807,1092,24.8,61.6,1.9067
"14.09.04","20:00:00",1071,842,873,1575,740,20.3,77.2,1.8204
"14.09.04","21:00:00",967,719,980,1490,670,19.7,82.5,1.8674
"14.09.04","22:00:00",947,689,1009,1454,640,20.6,78.8,1.8885
"14.09.04","23:00:00",1011,734,967,1497,918,19.2,87.2,1.9195
"15.09.04","0:00:00",971,722,949,1472,804,20.5,81.5,1.936
"15.09.04","1:00:00",886,627,1082,1405,694,21.4,74,1.8683
"15.09.04","2:00:00",908,657,1013,1460,796,20.5,78.2,1.8678
"15.09.04","3:00:00",901,652,1013,1468,804,20.7,77.8,1.8764
"15.09.04","4:00:00",915,674,970,1481,829,20.5,78,1.8636
"15.09.04","5:00:00",940,712,961,1499,848,20.6,76.2,1.8272
"15.09.04","6:00:00",1048,891,791,1654,992,20.1,77.4,1.802
"15.09.04","7:00:00",1298,1181,644,1962,1256,20.9,73.3,1.787
"15.09.04","8:00:00",1487,1493,492,2345,1598,21.2,72.3,1.8007
"15.09.04","9:00:00",1327,1233,582,1968,1403,22.5,68.9,1.8511
"15.09.04","10:00:00",1363,1255,573,1989,1497,23.7,64.5,1.8682
"15.09.04","11:00:00",1393,1340,529,2080,1500,23.2,68.4,1.9243
"15.09.04","12:00:00",1361,1324,540,2044,1549,23.5,69.2,1.9776
"15.09.04","13:00:00",1289,1217,599,1975,1374,24.1,65.5,1.9371
"15.09.04","14:00:00",1265,1184,619,1930,1270,24.2,65.6,1.9501
"15.09.04","15:00:00",1339,1257,579,2031,1360,24.6,63.9,1.9459
"15.09.04","16:00:00",1269,1215,608,1939,1296,26.3,56.5,1.9018
"15.09.04","17:00:00",1299,1220,624,1929,1319,26.9,53.1,1.8557
"15.09.04","18:00:00",1546,1519,493,2265,1649,26.5,50.8,1.7334
"15.09.04","19:00:00",1571,1593,469,2409,1686,25.1,55.8,1.7511
"15.09.04","20:00:00",1312,1299,580,2016,1380,23.9,58.9,1.7276
"15.09.04","21:00:00",1074,946,767,1635,1079,23.1,62.8,1.7562
"15.09.04","22:00:00",1127,989,752,1724,1096,22.1,67.3,1.7671
"15.09.04","23:00:00",1040,923,769,1640,1049,22.1,66.5,1.7441
"16.09.04","0:00:00",1060,925,772,1649,1161,21.1,70.1,1.7366
"16.09.04","1:00:00",911,753,934,1496,865,21.9,67.1,1.7394
"16.09.04","2:00:00",853,623,1107,1421,768,21.7,67.4,1.7262
"16.09.04","3:00:00",915,725,962,1485,845,20.2,73.8,1.7229
"16.09.04","4:00:00",897,738,936,1471,843,19.1,76,1.6668
"16.09.04","5:00:00",976,840,844,1562,964,19.4,75.4,1.6802
"16.09.04","6:00:00",1066,982,740,1699,1065,19.7,74.4,1.6829
"16.09.04","7:00:00",1435,1387,544,2140,1467,19.9,74.3,1.7083
"16.09.04","8:00:00",1420,1430,512,2194,1510,20.4,72.8,1.7198
"16.09.04","9:00:00",1365,1341,549,2033,1518,21.6,67.7,1.7254
"16.09.04","10:00:00",1171,1083,695,1758,1276,22.9,59.1,1.633
"16.09.04","11:00:00",982,850,888,1505,873,18.7,73.1,1.5608
"16.09.04","12:00:00",1021,979,798,1580,958,21.1,58.3,1.4444
"16.09.04","13:00:00",1044,1039,771,1609,1076,23.3,47.1,1.3281
"16.09.04","14:00:00",1005,972,834,1514,952,22.9,47.9,1.3208
"16.09.04","15:00:00",1021,985,816,1524,977,23.3,46.2,1.301
"16.09.04","16:00:00",1064,1048,772,1574,1059,23.7,45.4,1.315
"16.09.04","17:00:00",1167,1231,659,1745,1199,23.8,46.1,1.3373
"16.09.04","18:00:00",1167,1263,640,1790,1212,23,49.3,1.3689
"16.09.04","19:00:00",1164,1227,658,1800,1193,21.9,53.1,1.3787
"16.09.04","20:00:00",1092,1110,725,1641,1105,21.3,54.8,1.3742
"16.09.04","21:00:00",997,955,845,1528,926,21.2,55.2,1.3699
"16.09.04","22:00:00",966,964,858,1560,1231,21.4,54.8,1.3813
"16.09.04","23:00:00",969,922,906,1488,995,20.8,57.2,1.3925
"17.09.04","0:00:00",944,1005,874,1633,1094,21.3,55.8,1.3974
"17.09.04","1:00:00",834,817,1022,1408,774,21.4,52.1,1.3125
"17.09.04","2:00:00",796,667,1162,1295,558,20.6,56.6,1.3583
"17.09.04","3:00:00",777,585,1305,1266,510,20,59.1,1.3694
"17.09.04","4:00:00",752,521,1451,1247,471,19.7,61.9,1.4017
"17.09.04","5:00:00",755,528,1472,1234,471,19.6,59.1,1.3346
"17.09.04","6:00:00",800,598,1336,1278,529,19.8,56.7,1.2941
"17.09.04","7:00:00",1147,1136,737,1708,1114,20.2,55.6,1.3043
"17.09.04","8:00:00",1036,965,854,1544,987,19.7,57.8,1.3112
"17.09.04","9:00:00",926,845,979,1398,851,20.2,53.1,1.2442
"17.09.04","10:00:00",961,881,932,1417,901,22,47,1.2259
"17.09.04","11:00:00",951,926,902,1460,949,23.5,41.6,1.1884
"17.09.04","12:00:00",962,940,889,1441,855,22.8,41.8,1.1417
"17.09.04","13:00:00",1004,1004,832,1490,911,23.4,40.4,1.15
"17.09.04","14:00:00",893,828,988,1357,672,23.2,42.8,1.2017
"17.09.04","15:00:00",990,956,872,1476,826,23.6,43.2,1.2433
"17.09.04","16:00:00",1071,1068,798,1556,988,23.9,40.8,1.1937
"17.09.04","17:00:00",1140,1155,733,1660,1105,23.6,42.8,1.23
"17.09.04","18:00:00",1103,1143,741,1647,1089,23.2,43.3,1.2161
"17.09.04","19:00:00",1082,1178,733,1605,1077,22.8,42.5,1.1608
"17.09.04","20:00:00",991,977,872,1448,923,22.3,42.2,1.1209
"17.09.04","21:00:00",935,852,978,1344,824,22.1,43,1.1271
"17.09.04","22:00:00",908,790,1046,1317,717,22.2,42.7,1.1237
"17.09.04","23:00:00",927,826,1021,1331,734,22.1,42.8,1.1265
"18.09.04","0:00:00",936,844,978,1365,776,22.1,43.5,1.1443
"18.09.04","1:00:00",847,694,1153,1240,594,21.5,45.6,1.1528
"18.09.04","2:00:00",812,664,1212,1215,518,21.1,44.5,1.098
"18.09.04","3:00:00",804,616,1271,1189,496,20.4,47.1,1.1178
"18.09.04","4:00:00",793,636,1213,1195,514,20.6,45.9,1.0993
"18.09.04","5:00:00",775,609,1319,1190,468,20.2,46.7,1.0899
"18.09.04","6:00:00",835,690,1183,1257,621,20.1,47.8,1.1144
"18.09.04","7:00:00",913,830,980,1371,757,20,50.7,1.1724
"18.09.04","8:00:00",903,765,1035,1317,712,20.7,49.7,1.197
"18.09.04","9:00:00",982,895,892,1413,859,24.3,39.5,1.1842
"18.09.04","10:00:00",925,838,949,1324,728,25.4,34.8,1.1119
"18.09.04","11:00:00",895,776,1024,1274,640,26.6,30.7,1.0501
"18.09.04","12:00:00",930,838,957,1319,680,27.7,28.1,1.0272
"18.09.04","13:00:00",953,881,926,1339,704,27.6,28.7,1.0406
"18.09.04","14:00:00",885,765,1017,1268,619,27.6,29.2,1.0594
"18.09.04","15:00:00",903,779,1010,1278,583,28.1,28.6,1.0715
"18.09.04","16:00:00",927,781,994,1267,594,29.1,26.8,1.0648
"18.09.04","17:00:00",979,835,936,1338,700,28.4,28.3,1.0798
"18.09.04","18:00:00",1050,947,832,1447,912,26.6,32.1,1.102
"18.09.04","19:00:00",1091,1037,770,1512,1038,25.3,35.3,1.1262
"18.09.04","20:00:00",1040,946,827,1424,952,24.7,37.1,1.1397
"18.09.04","21:00:00",997,879,885,1404,887,23.5,40.6,1.1588
"18.09.04","22:00:00",1042,938,816,1456,1004,22.8,43.4,1.1915
"18.09.04","23:00:00",1191,1055,707,1563,1221,22.2,47.9,1.2626
"19.09.04","0:00:00",1149,996,754,1534,1177,21.3,50.5,1.2652
"19.09.04","1:00:00",973,862,850,1436,957,20.6,53.2,1.2742
"19.09.04","2:00:00",940,823,891,1415,853,19.6,56.6,1.2797
"19.09.04","3:00:00",949,890,854,1484,884,18.8,59.8,1.2847
"19.09.04","4:00:00",830,699,1012,1339,736,18.8,59.5,1.2758
"19.09.04","5:00:00",773,609,1169,1256,590,19.3,57,1.2603
